Arff File, Training Accuracy, Test Accuracy, Learning Rate, Momentum
outputs/japanese-50x50-allk-165d_output.txt,0.83125,0.339623,0.7,0.0
outputs/japanese-50x50-allk-99v_output.txt,0.90625,0.566038,0.7,0.0
outputs/japanese-50x50-allk-105d_output.txt,0.89375,0.584906,0.7,0.0
outputs/japanese-50x50-allk-150d_output.txt,0.88125,0.377358,0.7,0.0
outputs/mitchell-50x50-allk-10d_output.txt,0.272,0.261905,0.7,0.0
outputs/japanese-50x50-allk-130d_output.txt,0.89375,0.566038,0.7,0.0
outputs/japanese-50x50-allk-70d_output.txt,0.91875,0.735849,0.7,0.0
outputs/japanese-50x50-allk-35d_output.txt,0.925,0.849057,0.7,0.0
outputs/japanese-50x50-allk-55d_output.txt,0.91875,0.679245,0.7,0.0
outputs/mitchell-50x50-allk-125d_output.txt,0.784,0.238095,0.7,0.0
outputs/mitchell-50x50-allk-80d_output.txt,0.768,0.285714,0.7,0.0
outputs/japanese-50x50-allk-140d_output.txt,0.85,0.433962,0.7,0.0
outputs/japanese-50x50-allk-195d_output.txt,0.3625,0.0754717,0.7,0.0
outputs/mitchell-50x50-allk-115d_output.txt,0.824,0.261905,0.7,0.0
outputs/mitchell-50x50-allk-50d_output.txt,0.664,0.333333,0.7,0.0
outputs/japanese-50x50-allk-95d_output.txt,0.925,0.54717,0.7,0.0
outputs/japanese-50x50-allk-120d_output.txt,0.8875,0.528302,0.7,0.0
outputs/japanese-50x50-allk-190d_output.txt,0.79375,0.301887,0.7,0.0
outputs/japanese-50x50-allk-40d_output.txt,0.8875,0.811321,0.7,0.0
outputs/mitchell-50x50-allk-20d_output.txt,0.368,0.261905,0.7,0.0
outputs/japanese-50x50-allk-15d_output.txt,0.7625,0.509434,0.7,0.0
outputs/japanese-50x50-allk-205d_output.txt,0.25625,0.169811,0.7,0.0
,,0.400419143421
